"source","id","doi","title","authors","journal","published_date","url","abstract"
"pubmed","42750327","","[Effects and mechanisms of Jiawei Yigong San on the Th17/Treg balance in food allergy].","Lin, Xiaoxiao; Liang, Zixuan; Gong, Xuan; Liu, Hua","Xi bao yu fen zi mian yi xue za zhi = Chinese journal of cellular and molecular immunology","2026-09-17","https://pubmed.ncbi.nlm.nih.gov/42750327/","Objective To explore the effects and mechanisms of Jiawei Yigong San (JWYGS) on the T helper type 17 (Th17)/regulatory T (Treg) cell balance in food allergy (FA). Methods Active components, action targets of JWYGS, and FA-related targets, were screened via network pharmacology. Overlapping targets between JWYGS and FA were used to construct a protein-protein interaction (PPI) network. Gene ontology (GO) and Kyoto encyclopedia of genes and genomes (KEGG) enrichment analyses were performed to predict key signaling pathways. Molecular docking was conducted to validate the binding affinity between the main active components and the predicted targets. Mice were randomly divided into control group, model group, JWYGS low-dose, medium-dose, and high-dose groups, and dexamethasone (DXM) group. An ovalbumin (OVA)-induced FA model was established. During the OVA challenge period, mice received daily intragastric administration, after which allergy and diarrhea scores were assessed. Small intestinal pathology was evaluated by HE staining. Serum ovalbumin-specific immunoglobulin E (OVA-sIgE), interleukin 6 (IL-6), IL-17, IL-2, and IL-10 were measured by ELISA. Small intestinal IL-6, IL-17, and IL-10 protein expression was detected by immunohistochemistry. Splenic Th17 and Treg cells were quantified by flow cytometry, and the Th17/Treg ratio was calculated. The mRNA expression of IL-6, retinoic acid receptor-related orphan receptor gammat (RORgammat), and forkhead box protein P3 (FOXP3) in the small intestine was detected by qPCR. Results Network pharmacology identified 235 active components of JWYGS and 136 common targets. GO and KEGG enrichment analyses highlighted cytokine response and Th17 differentiation. Molecular docking confirmed stable binding between core components and targets. Compared with the control group, the model group exhibited aggravated allergy and diarrhea scores, marked small intestinal inflammation and mucosal damage, elevated serum levels of OVA-sIgE, IL-6, IL-17 and IL-2, along with increased splenic Th17 cell frequency and Th17/Treg ratio. Intestinal IL-6 and IL-17 protein levels as well as IL-6 and RORgammat mRNA expression were upregulated, whereas serum IL-10 levels were decreased, and intestinal expression of IL-10 protein and FOXP3 mRNA was downregulated. After JWYGS treatment, allergy and diarrhea scores were significantly reduced. Small intestinal inflammation and mucosal damage were alleviated. Serum levels of OVA-sIgE, IL-17, IL-6 and IL-2, Th17 cell frequency and the Th17/Treg ratio, intestinal IL-6 and IL-17 protein levels were decreased. IL-6 and RORgammat mRNA expression was downregulated. Serum IL-10 levels were increased and intestinal expression of IL-10 protein and FOXP3 mRNA was upregulated. Moreover, the JWYGS high-dose group demonstrated comparable efficacy to the DXM group. Conclusion JWYGS can ameliorate symptoms and reverse the Th17/Treg imbalance in FA mice, potentially by inhibiting IL-6 transcription and regulating RORgammat/FOXP3 expression."
"pubmed","42750049","10.1186/s13058-026-02388-4","Development and validation of a machine learning clinicogenomic model to improve prognostic stratification in ER-positive/HER2-negative early breast cancer.","Sarafidis, Michail; Sifakis, Emmanouil G; Bergh, Jonas; Foukakis, Theodoros; Matikas, Alexios","Breast cancer research : BCR","2026-09-17","https://pubmed.ncbi.nlm.nih.gov/42750049/","BACKGROUND: Several gene expression signatures (GESs) are used for risk stratification in estrogen receptor-positive/human epidermal growth factor receptor 2-negative (ER-positive/HER2-negative) early breast cancer. Recent integrative approaches combine tumour proliferation, estrogen receptor signalling, immune activity, and clinicopathologic features, yielding gains in prognostic accuracy. We therefore developed a machine-learning-based clinicogenomic prognostic model integrating a research-grade implementation of an established GES with immune-related and clinicopathologic features to improve prognostic stratification in ER-positive/HER2-negative early breast cancer. METHODS: This retrospective integrative analysis of publicly available and institutional microarray and RNA-sequencing data included four independent datasets of systemically untreated or endocrine-treated patients (n = 5132). One dataset was used for the development of a random survival forest (RSF) model, and three datasets were used for external validation. The RSF model incorporated a research-grade implementation of the 21-gene recurrence score (RS), the 14-gene immunoglobulin signature, and clinicopathologic features. Model performance was evaluated relative to the standalone research-grade implementation of the 21-gene RS using measures of risk stratification, discrimination, and prediction error. Feature contributions were examined using time-dependent explainability analyses. RESULTS: In external validation, the RSF model identified larger low-risk groups than the standalone 21-gene RS, with relative increases of 33.8 to 111.8%, while maintaining similar or higher horizon-specific survival estimates. The RSF model also improved discrimination over the standalone 21-gene RS across validation datasets, with absolute increases of 0.035 to 0.058 in the concordance index and 0.030 to 0.064 in the integrated area under the time-dependent receiver operating characteristic curve. Risk separation, measured by the difference in restricted mean survival time, was consistently greater for the RSF model, whereas prediction error was comparable or lower according to Cox-recalibrated integrated Brier score. Explainability analyses indicated time-dependent feature contributions, with the 21-gene RS and clinicopathologic variables driving early prognostic performance and the immune component contributing a smaller but more stable effect over time. CONCLUSIONS: This explainable clinicogenomic machine learning model integrates research-grade molecular, immune-related, and clinicopathologic features and improves prognostic stratification in retrospective ER-positive/HER2-negative early breast cancer datasets. These findings support its potential as a more informative and biologically grounded approach to early breast cancer risk assessment."
"pubmed","42749447","10.1016/j.jgeb.2026.100777","Explainable machine learning and multimodal single cell analysis link NR4A2 to CD8(+) T-cell terminal exhaustion and a CD8-adjusted prognostic signature in hepatocellular carcinoma.","Faisal, Shah; Sammad, Abdul; Ejaz, Muhammad Adeel; Wang, Zhen-Bo","Journal, genetic engineering & biotechnology","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42749447/","BACKGROUND: Terminal exhaustion of CD8(+) tumour-infiltrating lymphocytes constrains the benefit of immune-checkpoint blockade in hepatocellular carcinoma (HCC). The orphan nuclear receptor NR4A2 (Nurr1) belongs to a transcription-factor family implicated in murine T-cell exhaustion, yet its behaviour in the human HCC microenvironment has not been characterised across data modalities. We asked whether NR4A2 is specifically coupled to the terminal-exhaustion programme of human HCC CD8(+) T cells, and whether that coupling is reflected in chromatin, tissue topography and bulk-tumour outcome data. METHODS: We reanalysed publicly available human HCC datasets spanning four modalities: single-cell RNA sequencing (scRNA-seq; GSE149614, GSE98638, GSE151530, GSE125449), single-cell ATAC sequencing (scATAC-seq; GSE227265), imaging-based spatial transcriptomics (10x Xenium human liver-cancer section) and bulk RNA sequencing with overall-survival annotation (TCGA-LIHC). NR4A2 was profiled across cell compartments and, at higher resolution, across CD8(+) T-cell states defined from curated exhaustion, progenitor, effector and naive gene modules. We tested NR4A2-exhaustion coupling at single-cell and pseudobulk level, examined NR4A2 motif accessibility, traced NR4A2 along a diffusion-pseudotime exhaustion axis, evaluated spatial co-localisation of exhausted CD8(+) T cells with tumour-associated macrophages (TAMs), benchmarked machine-learning classifiers of the exhausted state, and compared the human NR4A2 co-expression direction with the published NR4A1/2-knockout phenotype. We additionally trained interpretable gradient-boosted-tree models with SHAP attribution to characterise the exhausted and NR4A2-high states, scored a NR4A2 co-expression regulon, related the programme to immunotherapy-relevant signatures, and modelled overall survival using a CD8-infiltration-adjusted exhaustion score. RESULTS: NR4A2 was broadly expressed across HCC compartments and was highest in myeloid cells rather than being T-cell restricted; at whole-compartment and bulk-tumour resolution it was not a clean exhaustion marker. At the resolution of CD8(+) T-cell states, however, NR4A2 was sharply enriched in terminally exhausted cells (mean 3.62 versus 1.05; Mann-Whitney p  approximately  3.4 x 10(-83)) and correlated with the exhaustion module (single-cell Spearman rho = 0.45) but not with the effector module (rho = 0.06), arguing that NR4A2 is not a generic activation gene. NR4A2 expression increased monotonically along a diffusion-pseudotime axis toward terminal exhaustion (rho = 0.37). In Xenium tissue, exhausted CD8(+) T cells were modestly but significantly enriched in the neighbourhood of TAMs relative to other CD8(+) T cells (permutation p = 0.005). The human NR4A2 co-expression direction was 83% concordant with the published NR4A1/2-knockout differential-expression direction. In bulk TCGA-LIHC, NR4A2 was lower in tumour than adjacent liver and only weakly exhaustion-correlated, consistent with hepatocyte-dominated bulk signal and reinforcing the need for compartment-resolved analysis. Interpretable machine learning attributed NR4A2-high status to an immediate-early/AP-1 activation programme, a NR4A2 co-expression regulon was selectively active in exhausted cells, and the programme tracked the T-cell-inflamed phenotype (rho = 0.87); although raw bulk NR4A2 was non-prognostic, a CD8-infiltration-adjusted exhaustion score independently predicted shorter overall survival (hazard ratio 1.42 per standard deviation, p < 0.001). CONCLUSIONS: A NR4A2 co-expression regulon was most active in exhausted cells; explainable modelling linked NR4A2-high status to an immediate-early/AP-1 activation programme; the programme marked immune-hot tumours; and although bulk NR4A2 was non-prognostic, a CD8-infiltration-adjusted exhaustion score was independently associated with worse overall survival (HR 1.42 per SD, p < 0.001). Across four independent data modalities, NR4A2 behaves as a resolution-dependent marker of the terminal-exhaustion programme in HCC CD8(+) T cells that is spatially associated with the myeloid niche. The convergence supports NR4A2 as a candidate component of an HCC exhaustion signature and a hypothesis-generating target for functional study, while underscoring that its association is masked in bulk and whole-compartment data."
"pubmed","42749435","10.1016/j.jgeb.2026.100766","Discovering potential key biomarkers and molecular mechanisms in Chronic Obstructive Pulmonary Disease and rheumatoid arthritis using integrated bioinformatics and machine learning approaches.","Tasnim, Wahia; Mondal, M Rubaiyat Hossain","Journal, genetic engineering & biotechnology","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42749435/","BACKGROUND: Chronic Obstructive Pulmonary Disease (COPD) and Rheumatoid Arthritis (RA) are among the leading causes of illness and mortality globally. Many studies claim that these diseases are interconnected. However, the underlying molecular processes and shared biomarkers between RA and COPD are still undiscovered. METHODS: This research is aimed at discovering the key potential biomarkers and mechanisms in RA and COPD, incorporating several Bioinformatics and Machine Learning (ML) approaches via R programming. Several validation methods are also applied to validate the key potential biomarkers. RESULTS: By performing the differential expression analysis, we have discovered 90 common Differentially Expressed Genes (DEGs) between RA and COPD. From the Gene Set Enrichment analysis, we get the top molecular mechanisms related to the common DEGs. From the Protein Protein Interaction analysis, we get the candidate hub genes among the common DEGs. Among all the ML approaches, ElasticNet outperforms with the highest accuracy of 91.52% with a set of important genes. By intersecting the candidate hub genes and the ElasticNet important genes, we get four candidate genes, ETS1, YY1, CREBP5, and GTF2H1. Receiver Operating Characteristic (ROC) curve and Expression analysis show robust discriminatory efficacy for all four genes, while nomogram modeling further validates their predictive correlations with RA and COPD. Finally, the candidate transcription factors, microRNAs and drugs related to the potential biomarkers are also suggested. CONCLUSION: In conclusion, this research identifies the key potential molecular mechanisms and four potential biomarkers between RA and COPD. These findings could potentially improve our understanding of the molecular mechanisms behind COPD and RA by providing a preliminary basis for future experimental and clinical studies."
"pubmed","42749264","10.1016/j.jbc.2026.113560","Active-site arginines differentially control Cas12a DNA cleavage and specificity.","Rostami, Saadi; Dos Santos, Alberto M; Van, Richard S; Long, Kole; Shao, Yihan; Rajan, Rakhi","The Journal of biological chemistry","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42749264/","Cas12a is a CRISPR-Cas nuclease with biochemical features that make it useful for genome editing and nucleic acid diagnostics. However, its off-target and non-specific trans and CRISPR RNA-independent DNA cleavages can reduce the accuracy and limit applications requiring high fidelity. Here, we analyzed the role of two conserved arginine residues, R918 and R921, found in the RuvC active site pocket of Francisella novicida Cas12a. Through amino acid substitutions, biochemical assays, kinetic analysis, and computational study, we establish that a positive charge at 921 is required for CRISPR RNA-dependent DNA cleavage (cis cleavage), whereas R918 primarily enhances cleavage efficiency. Replacing R918 with lysine or alanine eliminates trans activity while retaining cis cleavage, whereas replacing R921 with lysine eliminates trans activity and replacing with alanine abolishes cis and trans cleavages. Furthermore, these changes significantly decrease RNA-independent cleavage and improve mismatch discrimination during cis cleavage, especially at PAM-distal sites. Structural analysis shows that R918 assists in the conversion of the lid covering the RuvC active site to an alpha helical form, while R921 stabilizes the DNA in the active site. Molecular dynamics simulations reveal that while R921 is critical in supporting the positioning of scissile phosphate, R918 is essential in maintaining catalytic-site organization through lid's conformational change as well as in positioning DNA through its role in stabilizing the active site framework. Together, our results highlight the importance of R918 and R921 in Cas12a's activity and the potential of modifying active pocket residues to reduce unwanted DNA cleavage while increasing on-target specificity."
"pubmed","42747982","10.7554/eLife.102828","The chromokinesin Kid (KIF22) forms a homodimer, moves processively along microtubules, and transports double-stranded DNA.","Niwa, Shinsuke; Furusaki, Natsuki; Kita, Tomoki; Suzuki, Yuki; Chiba, Kyoko","eLife","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42747982/","During prometaphase in mitosis, chromosomes are pushed toward the spindle equator. The chromokinesin Kid, also known as KIF22, moves chromosomes along spindle microtubules during prometaphase. Kid has long been considered a monomeric and nonprocessive motor, different from typical kinesins. In this study, we demonstrate that the full-length Kid forms a homodimer and moves processively along microtubules. A conserved coiled-coil domain within the stalk region of Kid is sufficient for homodimer formation and is required for the processivity of Kid. Furthermore, the neck linker and coiled-coil domains of Kid could add processive activity to the motor domain of KIF1A, suggesting that Kid contains a functional neck linker and dimerization capability, a prerequisite for the processivity of kinesin motor domains. The full-length Kid, containing a helix-hairpin-helix domain, can transport double-stranded DNA along microtubules in vitro. AlphaFold3 prediction suggests that the dimerization of Kid stabilizes the association with DNA. These findings collectively suggest the reclassification of Kid as a processive and dimeric motor that transports DNA along microtubules."
"pubmed","42746890","10.1080/07391102.2026.2728067","Electronic structure, DNA-binding, and biological activity correlations in transition metal complexes of a tetradentate Schiff base: experimental and computational studies.","Michael, Samuel; Jeyaraman, Porkodi; Gnanamani, Lavanya; Raman, Natarajan; Tamilselvan, Silambarasan; Nagaraj, Karuppiah","Journal of biomolecular structure & dynamics","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42746890/","A novel tetradentate Schiff base ligand (L), synthesized by the condensation of 2,6-diaminopyridine and 3,5-dichlorosalicylaldehyde, and its Cu(II), Ni(II), Co(II), Zn(II), and VO(IV) complexes were prepared and characterized by elemental analysis, FT-IR, UV-Vis, NMR, ESI-mass, magnetic susceptibility, thermal, and EPR studies. Spectroscopic evidence indicates coordination of the ligand through an N(2)O(2) donor set. Based on the available spectroscopic, magnetic, and analytical data, the Cu(II), Ni(II), and Co(II) complexes are proposed to adopt predominantly square-planar geometries, while the Zn(II) and VO(IV) complexes are proposed to possess distorted tetrahedral and square-pyramidal geometries, respectively. DNA-binding interactions with calf thymus DNA were investigated using UV-Vis absorption, viscosity, and electrochemical techniques. The observed hypochromism, minor bathochromic shifts, and viscosity changes suggest a predominantly intercalative binding mode, with intrinsic binding constants (K(b)) ranging from 3.59 x 10(4) to 6.43 x 10(4) M(-1); the Cu(II) complex exhibited the highest affinity. Electrochemical studies further supported complex-DNA interactions. Density functional theory and molecular electrostatic potential analyses revealed enhanced electronic stabilization, with the Cu(II) and VO(IV) complexes exhibiting the smallest HOMO-LUMO energy gaps. These findings are consistent with their stronger DNA-binding affinity and higher biological activity. Molecular docking provided supportive evidence for favorable biomolecular interactions, particularly for the Cu(II) complex. Metal coordination enhanced the antibacterial, antioxidant, and anti-inflammatory activities compared with the free ligand, with the Cu(II) and VO(IV) complexes showing the most promising overall performance. The results demonstrate correlations between electronic structure, DNA-binding behavior, and biological activity in this class of transition metal complexes."
"pubmed","42746692","10.1002/ctm2.70835","TMEM59L promotes neuroendocrine differentiation and enzalutamide resistance in prostate cancer by regulating MUC1/beta-catenin/MYC axis.","Guo, Xiuchen; Liu, Yifan; Huang, Jiacheng; Chen, Zhiwei; Liao, Haihong; Xu, Yulin; Cui, Xingang; Yu, Yongjiang","Clinical and translational medicine","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42746692/","BACKGROUND: Enzalutamide resistance in advanced prostate cancer often leads to treatment-induced neuroendocrine prostate cancer (t-NEPC), characterized by aggressive lineage plasticity. The molecular regulators governing neuroendocrine differentiation and phenotypic transition are not well understood. Here, we characterize the functional role of the transmembrane protein TMEM59L in driving PCa progression, lineage plasticity and therapeutic resistance. METHODS: We combined bulk RNA sequencing, single-cell RNA sequencing, and spatial transcriptomics datasets to assess TMEM59L expression patterns and their association with clinical features. We investigated the biological functions of TMEM59L using enzalutamide-resistant (EnzR) PCa cell lines in vitro and corresponding mouse xenograft models in vivo. Mechanistic interactions were elucidated through molecular assays, including co-immunoprecipitation (Co-IP), GST pull-down and molecular docking. RESULTS: TMEM59L expression is negatively regulated by androgen receptor (AR) signalling and markedly elevated in EnzR PCa tissues. In PCa cells, ectopic TMEM59L expression induced a neuroendocrine-like phenotype, enhanced stemness, promoted epithelial-mesenchymal transition (EMT) and conferred enzalutamide resistance. Conversely, TMEM59L depletion restored drug sensitivity and significantly suppressed EnzR tumour growth in vivo. Mechanistically, TMEM59L directly interacts with MUC1 to facilitate its nuclear accumulation, thereby activating the downstream beta-catenin/MYC signalling axis. Importantly, pharmacological inhibition or genetic silencing of MUC1 effectively reversed TMEM59L-induced neuroendocrine differentiation, stemness and enzalutamide resistance. CONCLUSIONS: Our findings uncover a previously unrecognized TMEM59L/MUC1/beta-catenin/MYC signalling cascade associated with neuroendocrine differentiation and enzalutamide resistance in PCa. Targeting this regulatory axis presents a promising therapeutic strategy to circumvent resistance to next-generation AR signalling inhibitors."
"pubmed","42745923","10.3389/fimmu.2026.1745640","Identification of Wnt/beta-catenin- and immune-related genes in hepatic ischemia-reperfusion injury using bulk transcriptomics, single-cell RNA sequencing, and a murine model.","Zhou, Zhengjun; Gu, Xuanyu; Zheng, Zhihong; Shao, Yaoli; Tu, Kui; Jiang, Jichang; Cao, Yu; Gu, Jin; Zhao, Lijin; Yao, Hua","Frontiers in immunology","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42745923/","INTRODUCTION: Hepatic ischemia-reperfusion injury (HIRI) is a major complication following liver transplantation (LT), contributing to graft dysfunction and rejection. The roles of the Wnt/beta-catenin signaling pathway and immune responses in LT-related HIRI remain incompletely elucidated. This study aimed to screen key genes associated with Wnt/beta-catenin signaling scores and immune regulation in HIRI after LT. METHODS: Three LT-related transcriptomic datasets (GSE151648, GSE12720, and GSE189539) were analyzed. Wnt/beta-catenin pathway-related genes (WRGs) and immune-related genes (IRGs) were integrated. Weighted gene co-expression network analysis (WGCNA), differential expression analysis, and machine learning algorithms (Boruta and LASSO) were employed to identify hub genes. CIBERSORT was used to perform deconvolution analysis of bulk transcriptomic data and estimate the relative proportions of 22 immune cell types. Regulatory networks of key gene expression, including TF-mRNA and lncRNA-miRNA-mRNA networks, were constructed. Preliminary expression-level validation was performed in a non-transplant murine HIRI model using qPCR, Western blot, histological analysis, and serological assessment. RESULTS: Four pivotal genes-HSP90AA1, HSP90AB1, NFATC1, and THBS1-were identified and validated. These genes were significantly upregulated in post-LT samples and showed good discriminatory potential in the analyzed datasets (AUC > 0.9 in training set, >0.7 in validation set). Functional enrichment linked these genes to cytokine activity and pathways such as the Jak-STAT and chemokine signaling pathways. Immune infiltration analysis revealed correlations with M0/M2 macrophages and resting mast cells. Single-cell sequencing delineated their cell-type-specific expression and differentiation-stage dynamics. In the non-transplant murine HIRI model, the mRNA and protein expression levels of all four genes were significantly upregulated at 6 hours after reperfusion, coinciding with peak injury and supporting their association with acute ischemia-reperfusion injury. CONCLUSION: This study identifies HSP90AA1, HSP90AB1, NFATC1, and THBS1 as crucial biomarkers. Their expression was associated with Wnt/beta-catenin signaling scores and immune responses. Results from the non-transplant murine HIRI model supported the upregulation of the four genes during the acute phase of ischemia-reperfusion injury, whereas their potential time-dependent significance and therapeutic value require further validation in LT models and gene functional intervention experiments."
"pubmed","42745216","10.1002/alz.71832","MARBLE: An in vivo MRI marker of limbic-predominant age-related TDP-43 encephalopathy neuropathologic change (LATE-NC).","Tazwar, Mahir; Evia, Arnold M; Ridwan, Abdur R; Leurgans, Sue E; Wagner, Maude; Bennett, David A; Schneider, Julie A; Arfanakis, Konstantinos","Alzheimer's & dementia : the journal of the Alzheimer's Association","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42745216/","INTRODUCTION: Limbic-predominant age-related transactive response DNA binding protein 43 kDa encephalopathy neuropathologic change (LATE-NC) is common in older adults, yet definitive diagnosis is only possible at autopsy. METHODS: This work developed a fully automated in vivo marker of LATE-NC named MARBLE (MARker of Brain LatE) by applying machine learning methods on brain magnetic resonance imaging (MRI) and neuropathology data from 918 community-based older adults. RESULTS: Testing MARBLE in an independent group of older adults, with ante mortem intervals between MRI and death of < 3 years, achieved an area under the curve = 0.92 for in vivo prediction of LATE-NC. Moreover, a higher MARBLE score was associated with higher LATE-NC stages (beta = 0.083, 95% confidence interval = [0.053, 0.113], p < 10(-4)), and a lower level and accelerated decline of cognition, with the strongest effects observed in episodic and semantic memory, and perceptual speed (p < 10(-4)). DISCUSSION: MARBLE is an automated in vivo MRI-based marker of LATE-NC holding significant promise for enhancing diagnosis, refining clinical trial enrollment, and advancing targeted therapeutic approaches."
"pubmed","42745198","10.1111/nmo.70439","Muscularis EGR1 Deficiency Impairs M2 Macrophage Polarization and Disrupts Gastric Motility in Diabetic Gastroparesis.","Xie, Ni; Su, Guanhao; Wu, Ying; Peng, Kui; Mei, Zhu; Chen, Wei; Xu, Kai; Li, Baiwen","Neurogastroenterology and motility","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42745198/","BACKGROUND: Diabetic gastroparesis (DGP) is characterized by delayed gastric emptying and limited mechanism-based therapies. Pyloric dysfunction has been associated with loss of interstitial cells of Cajal (ICC) and altered muscularis macrophage polarization. This study examined whether early growth response 1 (EGR1) links macrophage polarization to ICC integrity in DGP. METHODS: Human full-thickness gastric body transcriptomic data (GSE115601) were analyzed using differential expression and exploratory machine learning, with validation in single-cell RNA sequencing data (GSE252126) and clinical pyloric muscularis biopsies. A streptozotocin-induced DGP rat model was used to test local pyloric adeno-associated virus 9 (AAV9)-mediated EGR1 restoration. Macrophage and primary ICC experiments included EGR1 knockdown, thioredoxin 2 (TXN2) rescue, mitochondrial respiration analysis, cytokine profiling, C-C motif chemokine ligand 5 (CCL5) neutralization, and C-C chemokine receptor 5 (CCR5) blockade. RESULTS: EGR1 was downregulated in DGP gastric body samples and subsequently validated in human pyloric muscularis biopsies, with enrichment in macrophages, particularly M2 macrophages. EGR1 loss reduced TXN2 transcription and mitochondrial oxidative phosphorylation (OXPHOS), impaired M2 polarization, and increased macrophage CCL5 secretion. Conditioned medium from EGR1-deficient macrophages induced Ca(2+) dysregulation, NLR family pyrin domain containing 3 (NLRP3) activation, and ICC marker loss; these effects were attenuated by CCL5 neutralization or CCR5 blockade. Local AAV9-EGR1 restoration increased M2 macrophage and ICC marker expression, improved gastric emptying, and regularized pyloric slow waves without improving systemic glucose control. CONCLUSIONS: Muscularis EGR1 deficiency may promote DGP by disrupting TXN2-dependent macrophage OXPHOS and triggering CCL5/CCR5/NLRP3-mediated ICC injury. Local EGR1 restoration improved gastric motility and may represent a therapeutic strategy."
"pubmed","42744773","10.1038/s41467-026-75107-4","Mixed positive and negative feedback loops drive diverse single-cell gene expression dynamics.","Loman, Torkel E; Schwall, Christian P; Saez, Teresa; Liu, Yujia; Locke, James C W","Nature communications","2026-09-16","https://pubmed.ncbi.nlm.nih.gov/42744773/","Genetic circuits with only a few components can generate complex gene regulatory dynamics. Here, we combine stochastic modelling and single-cell time-lapse microscopy to map how a common circuit motif, the mixed positive/negative feedback loop, gives rise to diverse single-cell behaviours. Our minimal stochastic model of this motif reveals ten distinct classes of dynamic output, including stochastic pulsing, oscillations, and bistability. We systematically map how the circuit's core parameters can be tuned to generate each of the behaviours. Experimental validation in two different mixed feedback circuits in the bacterium Bacillus subtilis, sigma(B) and sigma(V), confirms our model's predictive power. Guided by our simulations, we are able to transition between selected dynamic behaviours by modulating in vivo parameters. Together, these results establish a quantitative framework for how mixed feedback loops generate diverse single-cell dynamics, improving our understanding of this common biological network motif and informing our efforts to engineer them for synthetic biology applications."
"pubmed","42742074","10.1002/cbdv.71695","Study on the Antidepressant Effect and Mechanism of Water Extract of Semiliquidambar cathayensis (WESC) Based on the GSK3beta/NF-kappaB Signaling Pathway.","Yang, Li; He, Junhui; Li, Dongmei; Li, Yi; Su, Qibiao; Liang, Hongning; Yuan, Jiantong; Lai, Kedao; Wei, Guining","Chemistry & biodiversity","2026-09-15","https://pubmed.ncbi.nlm.nih.gov/42742074/","Water extract of Semiliquidambar cathayensis (WESC) exhibits favorable therapeutic effects against depression, yet its pharmacodynamic material basis and mechanism of action remain unclear. In this study, ultra-high-performance liquid chromatography coupled with quadrupole time-of-flight mass spectrometry (UPLC-Q-TOF-MS) was employed to analyze the chemical constituents of WESC. Network pharmacology and molecular docking were further applied to screen the antidepressant mechanism basis and potential targets of WESC. Lipopolysaccharide (LPS)-induced mouse and PC12 cell models were established as in vivo depressive animal model and in vitro cellular injury model, respectively. Combined with pathological examination and molecular biological techniques, the antidepressant mechanism of WESC was systematically investigated. Results showed that a total of 14 chemical components were identified from WESC. Network pharmacology and molecular docking analyses indicated that GSK3beta was one of the key targets, and the active components in WESC possessed strong binding affinities with GSK3beta, Axin1, and NF-kappaB. Pathological studies demonstrated that WESC significantly alleviated inflammatory infiltration in the mouse prefrontal cortex and hippocampal neuronal damage. Molecular biological analyses revealed that WESC markedly downregulated the expression of proteins related to the GSK3beta/NF-kappaB signaling pathway in LPS-stimulated mice and PC12 cells, thereby attenuating neuroinflammation, promoting neural plasticity, and exerting antidepressant effects."
"pubmed","42741841","10.1093/nar/gkag897","A transcription factor regulatory atlas for activity inference and perturbation prediction.","Sugimoto, Hikaru; Tsuyuzaki, Koki; Zou, Zhaonan; Oki, Shinya; Ohta, Tazro; Kawakami, Eiryo","Nucleic acids research","2026-09-15","https://pubmed.ncbi.nlm.nih.gov/42741841/","Inferring transcription factor (TF) activity from transcriptomes and predicting transcriptome-wide responses to TF perturbations remain challenging, in part because available TF-mRNA resources often face a trade-off between precision and coverage and typically lack signed regulatory information. Here, we present TFActProfiler, a TF-mRNA resource and computational framework that learns signed, quantitative TF-mRNA regulatory coefficients by integrating heterogeneous prior evidence (ChIP-based, motif-based, and curated TF-mRNA annotations) with large-scale bulk and single-cell RNA-seq atlases. TFActProfiler contains 2 606 176 signed TF-mRNA interactions and improves TF activity inference in TF knockdown benchmarks relative to widely used regulon resources while retaining broad TF and target coverage. In addition, because the same learned regulatory coefficients can be used to model downstream transcriptional effects, TFActProfiler enables prediction of transcriptome-wide gene expression responses to TF knockdown without training on task-matched perturbation data. When perturbation datasets are available, TFActProfiler can be further refined to achieve performance comparable to state-of-the-art machine-learning baselines. By providing a direction-aware representation of TF-mRNA regulation for both activity inference and perturbation-response modeling, TFActProfiler supports systematic dissection of gene regulatory programs across diverse cellular contexts."
